
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.15987e+08,,Surface,5,Image 1,1,0,
1.69157e+08,,Surface,5,Image 1,1,1,
1.3725e+08,,Surface,5,Image 1,1,2,
8.91992e+08,,Surface,5,Image 1,1,3,
8.3824e+08,,Surface,5,Image 1,1,4,
1.26111e+07,,Surface,5,Image 1,1,5,
2.34062e+09,,Surface,5,Image 1,1,6,
2.33325e+06,,Surface,5,Image 1,1,7,
3.15464e+08,,Surface,5,Image 1,1,8,
2.80741e+08,,Surface,5,Image 1,1,9,
2.51345e+07,,Surface,5,Image 1,1,10,
1.0154e+08,,Surface,5,Image 1,1,11,
3.40673e+08,,Surface,5,Image 1,1,12,
6.82622e+07,,Surface,5,Image 1,1,13,
2.29869e+07,,Surface,5,Image 1,1,14,
7.28915e+07,,Surface,5,Image 1,1,15,
6.67863e+07,,Surface,5,Image 1,1,16,
4.30925e+07,,Surface,5,Image 1,1,17,
9.58537e+07,,Surface,5,Image 1,1,18,
1.33504e+09,,Surface,5,Image 1,1,19,
2.87647e+07,,Surface,5,Image 1,1,20,
8.51781e+07,,Surface,5,Image 1,1,21,
8.88241e+07,,Surface,5,Image 1,1,22,
