
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1125.7,,Surface,8,Image 1,1,0,
2978.1,,Surface,8,Image 1,1,1,
505.41,,Surface,8,Image 1,1,2,
4483.42,,Surface,8,Image 1,1,3,
1160.7,,Surface,8,Image 1,1,4,
248.949,,Surface,8,Image 1,1,5,
1403.91,,Surface,8,Image 1,1,6,
804.666,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
1913.29,,Surface,8,Image 1,1,9,
2140.63,,Surface,8,Image 1,1,10,
3024.81,,Surface,8,Image 1,1,11,
564.493,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
426.929,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
742.454,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
511.142,,Surface,8,Image 1,1,19,
4590.38,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
0,,Surface,8,Image 1,1,22,
