
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.52745e+08,,Surface,4,Image 1,1,0,
1.14781e+09,,Surface,4,Image 1,1,1,
1.8426e+09,,Surface,4,Image 1,1,2,
1.27262e+10,,Surface,4,Image 1,1,3,
1.00345e+10,,Surface,4,Image 1,1,4,
5.56696e+08,,Surface,4,Image 1,1,5,
2.49959e+10,,Surface,4,Image 1,1,6,
3.93806e+08,,Surface,4,Image 1,1,7,
3.58323e+09,,Surface,4,Image 1,1,8,
1.90424e+09,,Surface,4,Image 1,1,9,
4.72663e+08,,Surface,4,Image 1,1,10,
8.531e+08,,Surface,4,Image 1,1,11,
5.34183e+09,,Surface,4,Image 1,1,12,
1.73479e+09,,Surface,4,Image 1,1,13,
5.86282e+08,,Surface,4,Image 1,1,14,
7.49287e+08,,Surface,4,Image 1,1,15,
1.19454e+09,,Surface,4,Image 1,1,16,
7.31401e+08,,Surface,4,Image 1,1,17,
6.41841e+08,,Surface,4,Image 1,1,18,
1.74691e+10,,Surface,4,Image 1,1,19,
3.64295e+09,,Surface,4,Image 1,1,20,
1.05714e+09,,Surface,4,Image 1,1,21,
1.70027e+09,,Surface,4,Image 1,1,22,
