
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
11294.7,,Surface,7,Image 1,1,0,
13646,,Surface,7,Image 1,1,1,
17266.2,,Surface,7,Image 1,1,2,
13351.6,,Surface,7,Image 1,1,3,
15130.3,,Surface,7,Image 1,1,4,
3719.63,,Surface,7,Image 1,1,5,
12696.3,,Surface,7,Image 1,1,6,
2305.14,,Surface,7,Image 1,1,7,
12832.1,,Surface,7,Image 1,1,8,
14008.1,,Surface,7,Image 1,1,9,
3498.02,,Surface,7,Image 1,1,10,
8508.93,,Surface,7,Image 1,1,11,
11414.6,,Surface,7,Image 1,1,12,
14446,,Surface,7,Image 1,1,13,
10483.5,,Surface,7,Image 1,1,14,
11073.9,,Surface,7,Image 1,1,15,
13967.9,,Surface,7,Image 1,1,16,
8445.88,,Surface,7,Image 1,1,17,
9831.4,,Surface,7,Image 1,1,18,
13824.8,,Surface,7,Image 1,1,19,
6252.37,,Surface,7,Image 1,1,20,
10784.6,,Surface,7,Image 1,1,21,
11471.6,,Surface,7,Image 1,1,22,
