
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6333.96,,Surface,1,Image 1,1,0,
5540.88,,Surface,1,Image 1,1,1,
3084.11,,Surface,1,Image 1,1,2,
4485.84,,Surface,1,Image 1,1,3,
3877.28,,Surface,1,Image 1,1,4,
3343.08,,Surface,1,Image 1,1,5,
4294.44,,Surface,1,Image 1,1,6,
2447.84,,Surface,1,Image 1,1,7,
2800.06,,Surface,1,Image 1,1,8,
5125.05,,Surface,1,Image 1,1,9,
3889.79,,Surface,1,Image 1,1,10,
4272.82,,Surface,1,Image 1,1,11,
3440.15,,Surface,1,Image 1,1,12,
1438.76,,Surface,1,Image 1,1,13,
2264.23,,Surface,1,Image 1,1,14,
3572.46,,Surface,1,Image 1,1,15,
2231.13,,Surface,1,Image 1,1,16,
2619.05,,Surface,1,Image 1,1,17,
3377.9,,Surface,1,Image 1,1,18,
3817.65,,Surface,1,Image 1,1,19,
6483.09,,Surface,1,Image 1,1,20,
4032.54,,Surface,1,Image 1,1,21,
3292.29,,Surface,1,Image 1,1,22,
