
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1975.88,,Surface,2,Image 1,1,0,
3052.31,,Surface,2,Image 1,1,1,
2088.83,,Surface,2,Image 1,1,2,
2231.84,,Surface,2,Image 1,1,3,
1842.84,,Surface,2,Image 1,1,4,
2126.29,,Surface,2,Image 1,1,5,
2062.39,,Surface,2,Image 1,1,6,
1967.83,,Surface,2,Image 1,1,7,
1557.96,,Surface,2,Image 1,1,8,
2280.68,,Surface,2,Image 1,1,9,
2578.3,,Surface,2,Image 1,1,10,
3040.18,,Surface,2,Image 1,1,11,
1638.96,,Surface,2,Image 1,1,12,
1359.34,,Surface,2,Image 1,1,13,
1428.75,,Surface,2,Image 1,1,14,
1707.22,,Surface,2,Image 1,1,15,
1534.66,,Surface,2,Image 1,1,16,
1958.36,,Surface,2,Image 1,1,17,
1249.55,,Surface,2,Image 1,1,18,
1832.22,,Surface,2,Image 1,1,19,
1533.43,,Surface,2,Image 1,1,20,
1733.77,,Surface,2,Image 1,1,21,
1357.83,,Surface,2,Image 1,1,22,
