
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
669.318,,Surface,6,Image 1,1,0,
554.43,,Surface,6,Image 1,1,1,
490.558,,Surface,6,Image 1,1,2,
626.054,,Surface,6,Image 1,1,3,
677.599,,Surface,6,Image 1,1,4,
302.329,,Surface,6,Image 1,1,5,
674.951,,Surface,6,Image 1,1,6,
555.407,,Surface,6,Image 1,1,7,
724.725,,Surface,6,Image 1,1,8,
652.849,,Surface,6,Image 1,1,9,
574.432,,Surface,6,Image 1,1,10,
637.687,,Surface,6,Image 1,1,11,
336.163,,Surface,6,Image 1,1,12,
567.286,,Surface,6,Image 1,1,13,
543.299,,Surface,6,Image 1,1,14,
