
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
1.77487,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
90.6807,,Surface,8,Image 1,1,4,
34.8418,,Surface,8,Image 1,1,5,
92.8929,,Surface,8,Image 1,1,6,
73.3886,,Surface,8,Image 1,1,7,
263.102,,Surface,8,Image 1,1,8,
114.822,,Surface,8,Image 1,1,9,
0.0481662,,Surface,8,Image 1,1,10,
4.34646,,Surface,8,Image 1,1,11,
4.3918,,Surface,8,Image 1,1,12,
19.8456,,Surface,8,Image 1,1,13,
34.9505,,Surface,8,Image 1,1,14,
