
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5231.83,,Surface,3,Image 1,1,0,
2554.11,,Surface,3,Image 1,1,1,
1202.35,,Surface,3,Image 1,1,2,
1909.56,,Surface,3,Image 1,1,3,
1721.89,,Surface,3,Image 1,1,4,
806.326,,Surface,3,Image 1,1,5,
2298.61,,Surface,3,Image 1,1,6,
3077.14,,Surface,3,Image 1,1,7,
2721.9,,Surface,3,Image 1,1,8,
2098.79,,Surface,3,Image 1,1,9,
1967.34,,Surface,3,Image 1,1,10,
2902.73,,Surface,3,Image 1,1,11,
1142.98,,Surface,3,Image 1,1,12,
2493.82,,Surface,3,Image 1,1,13,
2150.86,,Surface,3,Image 1,1,14,
