
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
95069,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
1.55616e+08,,Surface,8,Image 1,1,4,
4.01433e+06,,Surface,8,Image 1,1,5,
1.9513e+08,,Surface,8,Image 1,1,6,
1.69123e+07,,Surface,8,Image 1,1,7,
7.424e+07,,Surface,8,Image 1,1,8,
2.95907e+07,,Surface,8,Image 1,1,9,
33605,,Surface,8,Image 1,1,10,
303070,,Surface,8,Image 1,1,11,
2.57997e+06,,Surface,8,Image 1,1,12,
1.24297e+06,,Surface,8,Image 1,1,13,
9.58398e+06,,Surface,8,Image 1,1,14,
