
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
18,,Surface,2,Image 1,1,0,
43,,Surface,2,Image 1,1,1,
25,,Surface,2,Image 1,1,2,
32,,Surface,2,Image 1,1,3,
0,,Surface,2,Image 1,1,4,
4,,Surface,2,Image 1,1,5,
0,,Surface,2,Image 1,1,6,
0,,Surface,2,Image 1,1,7,
15,,Surface,2,Image 1,1,8,
14,,Surface,2,Image 1,1,9,
0,,Surface,2,Image 1,1,10,
40,,Surface,2,Image 1,1,11,
0,,Surface,2,Image 1,1,12,
39,,Surface,2,Image 1,1,13,
0,,Surface,2,Image 1,1,14,
