
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1040.66,,Surface,2,Image 1,1,0,
888.808,,Surface,2,Image 1,1,1,
956.713,,Surface,2,Image 1,1,2,
1044.96,,Surface,2,Image 1,1,3,
926.697,,Surface,2,Image 1,1,4,
917.619,,Surface,2,Image 1,1,5,
1017.56,,Surface,2,Image 1,1,6,
714.937,,Surface,2,Image 1,1,7,
942.796,,Surface,2,Image 1,1,8,
1037.67,,Surface,2,Image 1,1,9,
898.114,,Surface,2,Image 1,1,10,
982.443,,Surface,2,Image 1,1,11,
612.639,,Surface,2,Image 1,1,12,
911.013,,Surface,2,Image 1,1,13,
872.136,,Surface,2,Image 1,1,14,
