
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4121.15,,Surface,4,Image 1,1,0,
4326.91,,Surface,4,Image 1,1,1,
1528.15,,Surface,4,Image 1,1,2,
3744.66,,Surface,4,Image 1,1,3,
9749.57,,Surface,4,Image 1,1,4,
1379.24,,Surface,4,Image 1,1,5,
10483.4,,Surface,4,Image 1,1,6,
5957.56,,Surface,4,Image 1,1,7,
8524.7,,Surface,4,Image 1,1,8,
6429.48,,Surface,4,Image 1,1,9,
8317.61,,Surface,4,Image 1,1,10,
3896.14,,Surface,4,Image 1,1,11,
5781.84,,Surface,4,Image 1,1,12,
6962.17,,Surface,4,Image 1,1,13,
3092.75,,Surface,4,Image 1,1,14,
