
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
36701,,Surface,1,Image 1,1,0,
40404,,Surface,1,Image 1,1,1,
16395,,Surface,1,Image 1,1,2,
29022,,Surface,1,Image 1,1,3,
60162,,Surface,1,Image 1,1,4,
26651,,Surface,1,Image 1,1,5,
36061,,Surface,1,Image 1,1,6,
54440,,Surface,1,Image 1,1,7,
45175,,Surface,1,Image 1,1,8,
45585,,Surface,1,Image 1,1,9,
20574,,Surface,1,Image 1,1,10,
41962,,Surface,1,Image 1,1,11,
30352,,Surface,1,Image 1,1,12,
44253,,Surface,1,Image 1,1,13,
42073,,Surface,1,Image 1,1,14,
57864,,Surface,1,Image 1,1,15,
47941,,Surface,1,Image 1,1,16,
38484,,Surface,1,Image 1,1,17,
45063,,Surface,1,Image 1,1,18,
23408,,Surface,1,Image 1,1,19,
42810,,Surface,1,Image 1,1,20,
21648,,Surface,1,Image 1,1,21,
44830,,Surface,1,Image 1,1,22,
45788,,Surface,1,Image 1,1,23,
