
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2631.29,,Surface,5,Image 1,1,0,
2736.19,,Surface,5,Image 1,1,1,
1284.65,,Surface,5,Image 1,1,2,
1737.19,,Surface,5,Image 1,1,3,
4247.62,,Surface,5,Image 1,1,4,
893.245,,Surface,5,Image 1,1,5,
2436.35,,Surface,5,Image 1,1,6,
3606.21,,Surface,5,Image 1,1,7,
2830.12,,Surface,5,Image 1,1,8,
3951.42,,Surface,5,Image 1,1,9,
1810.98,,Surface,5,Image 1,1,10,
3529.93,,Surface,5,Image 1,1,11,
3042.3,,Surface,5,Image 1,1,12,
3113.69,,Surface,5,Image 1,1,13,
2455.32,,Surface,5,Image 1,1,14,
4446.41,,Surface,5,Image 1,1,15,
2460.93,,Surface,5,Image 1,1,16,
2488.25,,Surface,5,Image 1,1,17,
3095.02,,Surface,5,Image 1,1,18,
1622.87,,Surface,5,Image 1,1,19,
3367.96,,Surface,5,Image 1,1,20,
646.243,,Surface,5,Image 1,1,21,
3184.08,,Surface,5,Image 1,1,22,
3260.3,,Surface,5,Image 1,1,23,
