
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2421.14,,Surface,1,Image 1,1,0,
2712.04,,Surface,1,Image 1,1,1,
1153.42,,Surface,1,Image 1,1,2,
1528.91,,Surface,1,Image 1,1,3,
4007.76,,Surface,1,Image 1,1,4,
1870.17,,Surface,1,Image 1,1,5,
2226.78,,Surface,1,Image 1,1,6,
3409.65,,Surface,1,Image 1,1,7,
2520.95,,Surface,1,Image 1,1,8,
3754.49,,Surface,1,Image 1,1,9,
2104.28,,Surface,1,Image 1,1,10,
3122.31,,Surface,1,Image 1,1,11,
2992.67,,Surface,1,Image 1,1,12,
2816.87,,Surface,1,Image 1,1,13,
2361.12,,Surface,1,Image 1,1,14,
4291.91,,Surface,1,Image 1,1,15,
2224.79,,Surface,1,Image 1,1,16,
3072.78,,Surface,1,Image 1,1,17,
3031.78,,Surface,1,Image 1,1,18,
1421.22,,Surface,1,Image 1,1,19,
3332.15,,Surface,1,Image 1,1,20,
1525.35,,Surface,1,Image 1,1,21,
3037.78,,Surface,1,Image 1,1,22,
3309.22,,Surface,1,Image 1,1,23,
