
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
216,,Surface,3,Image 1,1,0,
90,,Surface,3,Image 1,1,1,
192,,Surface,3,Image 1,1,2,
310,,Surface,3,Image 1,1,3,
112,,Surface,3,Image 1,1,4,
247,,Surface,3,Image 1,1,5,
223,,Surface,3,Image 1,1,6,
158,,Surface,3,Image 1,1,7,
228,,Surface,3,Image 1,1,8,
111,,Surface,3,Image 1,1,9,
246,,Surface,3,Image 1,1,10,
252,,Surface,3,Image 1,1,11,
289,,Surface,3,Image 1,1,12,
230,,Surface,3,Image 1,1,13,
122,,Surface,3,Image 1,1,14,
179,,Surface,3,Image 1,1,15,
102,,Surface,3,Image 1,1,16,
253,,Surface,3,Image 1,1,17,
94,,Surface,3,Image 1,1,18,
249,,Surface,3,Image 1,1,19,
322,,Surface,3,Image 1,1,20,
190,,Surface,3,Image 1,1,21,
145,,Surface,3,Image 1,1,22,
101,,Surface,3,Image 1,1,23,
