
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2100.06,,Surface,1,Image 1,1,0,
1916.48,,Surface,1,Image 1,1,1,
1550.29,,Surface,1,Image 1,1,2,
1761.16,,Surface,1,Image 1,1,3,
2382.18,,Surface,1,Image 1,1,4,
1691.44,,Surface,1,Image 1,1,5,
1954.3,,Surface,1,Image 1,1,6,
2072.11,,Surface,1,Image 1,1,7,
2128.48,,Surface,1,Image 1,1,8,
1824.35,,Surface,1,Image 1,1,9,
2293.99,,Surface,1,Image 1,1,10,
2544.67,,Surface,1,Image 1,1,11,
2575.38,,Surface,1,Image 1,1,12,
2488.16,,Surface,1,Image 1,1,13,
1865.21,,Surface,1,Image 1,1,14,
2430.19,,Surface,1,Image 1,1,15,
2114.68,,Surface,1,Image 1,1,16,
2549.56,,Surface,1,Image 1,1,17,
1991.45,,Surface,1,Image 1,1,18,
1665.44,,Surface,1,Image 1,1,19,
2421.25,,Surface,1,Image 1,1,20,
1820.08,,Surface,1,Image 1,1,21,
2053.63,,Surface,1,Image 1,1,22,
2157.6,,Surface,1,Image 1,1,23,
