
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
718.998,,Surface,6,Image 1,1,0,
608.457,,Surface,6,Image 1,1,1,
555.78,,Surface,6,Image 1,1,2,
714.352,,Surface,6,Image 1,1,3,
859.586,,Surface,6,Image 1,1,4,
530.097,,Surface,6,Image 1,1,5,
662.532,,Surface,6,Image 1,1,6,
710.657,,Surface,6,Image 1,1,7,
636.857,,Surface,6,Image 1,1,8,
617.882,,Surface,6,Image 1,1,9,
687.682,,Surface,6,Image 1,1,10,
769.299,,Surface,6,Image 1,1,11,
862.441,,Surface,6,Image 1,1,12,
581.991,,Surface,6,Image 1,1,13,
579.587,,Surface,6,Image 1,1,14,
898.535,,Surface,6,Image 1,1,15,
747.866,,Surface,6,Image 1,1,16,
957.731,,Surface,6,Image 1,1,17,
576.651,,Surface,6,Image 1,1,18,
612.147,,Surface,6,Image 1,1,19,
801.209,,Surface,6,Image 1,1,20,
387.53,,Surface,6,Image 1,1,21,
690.172,,Surface,6,Image 1,1,22,
687.787,,Surface,6,Image 1,1,23,
