
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
22,,Surface,2,Image 1,1,0,
0,,Surface,2,Image 1,1,1,
16,,Surface,2,Image 1,1,2,
30,,Surface,2,Image 1,1,3,
5,,Surface,2,Image 1,1,4,
20,,Surface,2,Image 1,1,5,
38,,Surface,2,Image 1,1,6,
0,,Surface,2,Image 1,1,7,
28,,Surface,2,Image 1,1,8,
20,,Surface,2,Image 1,1,9,
57,,Surface,2,Image 1,1,10,
39,,Surface,2,Image 1,1,11,
44,,Surface,2,Image 1,1,12,
5,,Surface,2,Image 1,1,13,
9,,Surface,2,Image 1,1,14,
6,,Surface,2,Image 1,1,15,
6,,Surface,2,Image 1,1,16,
38,,Surface,2,Image 1,1,17,
0,,Surface,2,Image 1,1,18,
5,,Surface,2,Image 1,1,19,
9,,Surface,2,Image 1,1,20,
48,,Surface,2,Image 1,1,21,
8,,Surface,2,Image 1,1,22,
4,,Surface,2,Image 1,1,23,
