
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.05753e+08,,Surface,4,Image 1,1,0,
3.11002e+09,,Surface,4,Image 1,1,1,
3.76412e+08,,Surface,4,Image 1,1,2,
1.79427e+08,,Surface,4,Image 1,1,3,
1.97579e+10,,Surface,4,Image 1,1,4,
3.95152e+08,,Surface,4,Image 1,1,5,
1.38746e+09,,Surface,4,Image 1,1,6,
1.39372e+10,,Surface,4,Image 1,1,7,
1.95255e+09,,Surface,4,Image 1,1,8,
7.87153e+08,,Surface,4,Image 1,1,9,
2.05984e+08,,Surface,4,Image 1,1,10,
1.06212e+09,,Surface,4,Image 1,1,11,
5.07318e+08,,Surface,4,Image 1,1,12,
1.56852e+09,,Surface,4,Image 1,1,13,
2.18603e+09,,Surface,4,Image 1,1,14,
8.01673e+09,,Surface,4,Image 1,1,15,
2.33167e+09,,Surface,4,Image 1,1,16,
6.36766e+08,,Surface,4,Image 1,1,17,
5.50261e+09,,Surface,4,Image 1,1,18,
5.7307e+08,,Surface,4,Image 1,1,19,
6.91606e+08,,Surface,4,Image 1,1,20,
3.16526e+08,,Surface,4,Image 1,1,21,
3.26194e+09,,Surface,4,Image 1,1,22,
9.4362e+09,,Surface,4,Image 1,1,23,
