
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.38299e+06,,Surface,7,Image 1,1,0,
2.20506e+06,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
404241,,Surface,7,Image 1,1,3,
2.05899e+08,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
63171,,Surface,7,Image 1,1,6,
5.00762e+07,,Surface,7,Image 1,1,7,
252905,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
571274,,Surface,7,Image 1,1,10,
8.08365e+06,,Surface,7,Image 1,1,11,
5.083e+06,,Surface,7,Image 1,1,12,
99187,,Surface,7,Image 1,1,13,
321168,,Surface,7,Image 1,1,14,
1.48314e+08,,Surface,7,Image 1,1,15,
1.99736e+07,,Surface,7,Image 1,1,16,
1.12395e+07,,Surface,7,Image 1,1,17,
1.33032e+07,,Surface,7,Image 1,1,18,
0,,Surface,7,Image 1,1,19,
3.98018e+06,,Surface,7,Image 1,1,20,
0,,Surface,7,Image 1,1,21,
3.76796e+06,,Surface,7,Image 1,1,22,
1.68941e+07,,Surface,7,Image 1,1,23,
