
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.55872e+06,,Surface,8,Image 1,1,0,
771192,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
493411,,Surface,8,Image 1,1,3,
2.58527e+08,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
5.52963e+07,,Surface,8,Image 1,1,7,
7367,,Surface,8,Image 1,1,8,
9.15018e+06,,Surface,8,Image 1,1,9,
6.08782e+06,,Surface,8,Image 1,1,10,
6.82934e+06,,Surface,8,Image 1,1,11,
2.53681e+07,,Surface,8,Image 1,1,12,
5.72127e+06,,Surface,8,Image 1,1,13,
1.80658e+06,,Surface,8,Image 1,1,14,
2.24449e+08,,Surface,8,Image 1,1,15,
1.95412e+07,,Surface,8,Image 1,1,16,
3.85157e+07,,Surface,8,Image 1,1,17,
2.31366e+07,,Surface,8,Image 1,1,18,
0,,Surface,8,Image 1,1,19,
1.31537e+06,,Surface,8,Image 1,1,20,
286978,,Surface,8,Image 1,1,21,
2.74418e+06,,Surface,8,Image 1,1,22,
4.88961e+07,,Surface,8,Image 1,1,23,
